日時,工場,機械名,機械番号,追加量L,回収量kg,回収量L,回転数,回収率%,記録者
2026-02-19T13:50:00.000Z,亀山工場,TOSEI HRD-301S,1,0,12.5,16.1,4,,田中
2026-02-24T15:30:00.000Z,亀山工場,TOSEI HRD-301S,1,0,10.4,13.4,5,,山本
2026-02-04T11:20:00.000Z,亀山工場,TOSEI HRD-301S,2,0,9.6,12.4,3,,鈴木
2026-02-08T15:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.4,9.6,4,,山本
2026-02-11T16:20:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.3,10.7,4,,佐藤
2026-02-15T10:50:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.1,9.2,3,,鈴木
2026-02-19T08:20:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.3,10.7,4,,田中
2026-02-23T11:40:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.3,9.4,4,,佐藤
2026-02-04T16:20:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.6,6,3,,田中
2026-02-08T14:30:00.000Z,亀山工場,TOSEI HRD-301S,3,0,5.6,7.3,3,,田中
2026-02-11T12:00:00.000Z,亀山工場,TOSEI HRD-301S,3,0,6,7.7,4,,鈴木
2026-02-15T11:50:00.000Z,亀山工場,TOSEI HRD-301S,3,0,5.9,7.6,3,,鈴木
2026-02-19T10:40:00.000Z,亀山工場,TOSEI HRD-301S,3,0,6,7.8,3,,田中
2026-02-24T09:40:00.000Z,亀山工場,TOSEI HRD-301S,3,0,6.1,7.9,4,,山本
2026-02-04T10:00:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6,7.7,2,,田中
2026-02-07T14:10:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.7,8.7,3,,山本
2026-02-12T08:40:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.3,8.1,3,,高橋
2026-02-15T15:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.7,8.6,3,,山本
2026-02-20T10:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.6,7.2,2,,高橋
2026-02-24T10:00:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.6,7.3,3,,鈴木
2026-02-04T13:40:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.8,6.2,3,,佐藤
2026-02-07T14:50:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.4,7,3,,田中
2026-02-12T09:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.7,6.1,3,,田中
2026-02-16T12:40:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.8,6.2,3,,佐藤
2026-02-19T13:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.3,6.8,3,,鈴木
2026-02-24T12:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.2,6.7,2,,高橋
2026-02-04T12:40:00.000Z,亀山工場,QDF-151R,1,0,2.4,3.2,1,,山本
2026-02-08T08:30:00.000Z,亀山工場,QDF-151R,1,0,2.5,3.3,1,,佐藤
2026-02-12T10:30:00.000Z,亀山工場,QDF-151R,1,0,2.6,3.4,2,,佐藤
2026-02-16T09:40:00.000Z,亀山工場,QDF-151R,1,0,2.1,2.8,1,,田中
2026-02-19T12:30:00.000Z,亀山工場,QDF-151R,1,0,2,2.6,1,,高橋
2026-02-23T08:30:00.000Z,亀山工場,QDF-151R,1,0,2.1,2.8,1,,田中
2026-02-04T08:20:00.000Z,白浜工場,TOSEI HRD-301S,1,222,9.8,12.6,4,5.6,田中
2026-02-08T13:40:00.000Z,白浜工場,TOSEI HRD-301S,1,0,9.2,11.9,5,,田中
2026-02-11T15:10:00.000Z,白浜工場,TOSEI HRD-301S,1,0,10.7,13.8,4,,鈴木
2026-02-15T16:50:00.000Z,白浜工場,TOSEI HRD-301S,1,161,11.1,14.3,4,8.8,田中
2026-02-19T11:20:00.000Z,白浜工場,TOSEI HRD-301S,1,0,10.8,13.9,4,,佐藤
2026-02-24T16:50:00.000Z,白浜工場,TOSEI HRD-301S,1,0,10.2,13.2,5,,鈴木
2026-02-03T13:20:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.6,11.1,4,,高橋
2026-02-08T08:10:00.000Z,白浜工場,TOSEI HRD-301S,2,0,9.4,12.1,3,,佐藤
2026-02-12T12:10:00.000Z,白浜工場,TOSEI HRD-301S,2,0,9.1,11.7,4,,田中
2026-02-16T08:10:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.5,11,3,,田中
2026-02-19T15:00:00.000Z,白浜工場,TOSEI HRD-301S,2,0,7.8,10,4,,田中
2026-02-23T11:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8,10.3,3,,田中
2026-02-03T13:40:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.3,9.4,4,,山本
2026-02-07T12:00:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.8,8.8,3,,佐藤
2026-02-11T15:10:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.8,10,4,,高橋
2026-02-15T09:40:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.2,9.3,4,,高橋
2026-02-19T11:20:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.9,8.9,4,,高橋
2026-02-24T13:00:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.4,9.6,3,,高橋
2026-02-04T13:10:00.000Z,白浜工場,TOSEI HRD-222S,1,0,5,6.5,3,,高橋
2026-02-07T13:30:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.3,5.6,2,,高橋
2026-02-11T13:20:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.4,5.7,3,,山本
2026-02-15T11:50:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.5,5.8,3,,高橋
2026-02-19T15:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,5.1,6.6,3,,田中
2026-02-24T15:30:00.000Z,白浜工場,TOSEI HRD-222S,1,0,5.7,7.4,3,,鈴木
2026-02-03T09:30:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.6,6,2,,田中
2026-02-07T16:40:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.9,5,2,,高橋
2026-02-11T09:10:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4,5.2,2,,佐藤
2026-02-15T14:50:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,5,6.5,2,,高橋
2026-02-20T09:10:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.9,6.3,2,,田中
2026-02-24T13:30:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.1,5.3,2,,田中
2026-02-03T09:50:00.000Z,神戸工場,TOSEI HRD-301S,1,159,10.6,13.6,5,8.5,鈴木
2026-02-07T13:50:00.000Z,神戸工場,TOSEI HRD-301S,1,0,9.7,12.5,4,,田中
2026-02-11T16:30:00.000Z,神戸工場,TOSEI HRD-301S,1,0,10.2,13.1,4,,佐藤
2026-02-16T14:20:00.000Z,神戸工場,TOSEI HRD-301S,1,131,9.4,12.1,4,9.2,山本
2026-02-20T14:10:00.000Z,神戸工場,TOSEI HRD-301S,1,0,11.5,14.8,4,,高橋
2026-02-24T08:10:00.000Z,神戸工場,TOSEI HRD-301S,1,0,10.2,13.1,5,,田中
2026-02-04T15:40:00.000Z,神戸工場,TOSEI HRD-301S,2,0,7.8,10,4,,高橋
2026-02-07T15:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.4,12.1,5,,田中
2026-02-12T13:20:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.6,12.4,3,,田中
2026-02-15T11:10:00.000Z,神戸工場,TOSEI HRD-301S,2,0,7.6,9.8,3,,鈴木
2026-02-19T11:40:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.2,11.8,4,,山本
2026-02-23T12:20:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.2,11.9,3,,山本
2026-02-04T15:10:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.6,8.5,4,,佐藤
2026-02-08T11:50:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.7,8.7,3,,高橋
2026-02-12T13:10:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.4,9.5,3,,高橋
2026-02-16T08:10:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.2,9.3,3,,佐藤
2026-02-20T13:30:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.7,8.7,3,,佐藤
2026-02-24T11:50:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.3,8.1,3,,山本
2026-02-04T13:40:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.8,7.5,2,,田中
2026-02-08T14:30:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.3,8.1,2,,鈴木
2026-02-12T15:50:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.6,7.2,2,,鈴木
2026-02-15T16:10:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.3,8.1,2,,鈴木
2026-02-19T12:20:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.2,6.7,3,,山本
2026-02-23T13:20:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.4,7,3,,山本
2026-02-04T16:50:00.000Z,青山特殊工場,TOSEI TR-228F,1,77,9.4,12.1,2,15.7,山本
2026-02-08T13:50:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,9.2,11.9,2,,佐藤
2026-02-12T13:20:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.6,11.1,2,,鈴木
2026-02-15T11:30:00.000Z,青山特殊工場,TOSEI TR-228F,1,68,9.4,12.1,2,17.7,高橋
2026-02-19T10:50:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,7.4,9.6,2,,佐藤
2026-02-23T10:40:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,7.6,9.8,2,,佐藤
2026-02-03T09:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,4.4,5.7,1,,山本
2026-02-07T11:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.2,6.7,2,,佐藤
2026-02-11T14:00:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.7,7.4,2,,田中
2026-02-16T13:20:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,4.8,6.2,2,,田中
2026-02-20T10:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.7,7.4,1,,佐藤
2026-02-24T08:50:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.6,7.3,2,,佐藤
2026-03-03T14:20:00.000Z,亀山工場,TOSEI HRD-301S,1,227,12.2,15.7,4,6.9,佐藤
2026-03-07T15:50:00.000Z,亀山工場,TOSEI HRD-301S,1,0,10.2,13.1,5,,高橋
2026-03-12T11:00:00.000Z,亀山工場,TOSEI HRD-301S,1,0,11.3,14.6,5,,佐藤
2026-03-16T09:00:00.000Z,亀山工場,TOSEI HRD-301S,1,189,9.7,12.5,4,6.6,佐藤
2026-03-19T11:50:00.000Z,亀山工場,TOSEI HRD-301S,1,0,12.7,16.3,5,,佐藤
2026-03-24T10:20:00.000Z,亀山工場,TOSEI HRD-301S,1,0,11.1,14.3,4,,高橋
2026-03-03T15:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,9.2,11.8,3,,高橋
2026-03-08T14:50:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.3,9.4,4,,山本
2026-03-12T12:40:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.1,9.2,4,,鈴木
2026-03-16T10:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.3,10.7,4,,高橋
2026-03-19T09:50:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.8,10.1,3,,佐藤
2026-03-24T15:20:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8,10.3,4,,山本
2026-03-03T08:40:00.000Z,亀山工場,TOSEI HRD-301S,3,0,5.5,7.1,4,,山本
2026-03-08T14:30:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.6,5.9,4,,鈴木
2026-03-12T12:20:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.4,5.7,4,,山本
2026-03-16T10:10:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.9,6.3,3,,山本
2026-03-19T10:50:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.7,6.1,4,,鈴木
2026-03-23T11:10:00.000Z,亀山工場,TOSEI HRD-301S,3,0,5.3,6.8,4,,鈴木
2026-03-03T09:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.7,8.6,3,,高橋
2026-03-08T12:10:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.8,7.5,3,,高橋
2026-03-12T12:10:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.6,7.2,3,,佐藤
2026-03-15T15:20:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5,6.5,3,,鈴木
2026-03-20T13:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.2,8,3,,山本
2026-03-24T11:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.3,8.1,3,,田中
2026-03-04T14:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4,5.2,3,,高橋
2026-03-07T08:20:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.4,5.7,2,,佐藤
2026-03-11T15:20:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.9,6.4,3,,鈴木
2026-03-15T08:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5,6.5,2,,高橋
2026-03-19T10:50:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.3,5.6,3,,山本
2026-03-24T11:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.6,5.9,3,,山本
2026-03-03T13:30:00.000Z,亀山工場,QDF-151R,1,0,2,2.6,1,,鈴木
2026-03-07T09:50:00.000Z,亀山工場,QDF-151R,1,0,2.4,3.1,1,,高橋
2026-03-12T14:00:00.000Z,亀山工場,QDF-151R,1,0,2.1,2.7,2,,佐藤
2026-03-15T08:30:00.000Z,亀山工場,QDF-151R,1,0,2.1,2.7,1,,佐藤
2026-03-20T11:00:00.000Z,亀山工場,QDF-151R,1,0,2.3,3,1,,高橋
2026-03-23T16:20:00.000Z,亀山工場,QDF-151R,1,0,2.2,2.9,1,,田中
2026-03-03T15:30:00.000Z,白浜工場,TOSEI HRD-301S,1,211,9.2,11.9,4,5.6,田中
2026-03-07T08:50:00.000Z,白浜工場,TOSEI HRD-301S,1,0,9.4,12.1,4,,田中
2026-03-12T14:30:00.000Z,白浜工場,TOSEI HRD-301S,1,0,9.2,11.8,4,,高橋
2026-03-16T08:50:00.000Z,白浜工場,TOSEI HRD-301S,1,174,9.2,11.8,4,6.7,鈴木
2026-03-20T16:30:00.000Z,白浜工場,TOSEI HRD-301S,1,0,8.1,10.5,5,,田中
2026-03-24T11:30:00.000Z,白浜工場,TOSEI HRD-301S,1,0,8.4,10.8,4,,鈴木
2026-03-03T11:20:00.000Z,白浜工場,TOSEI HRD-301S,2,0,7.4,9.5,4,,田中
2026-03-07T15:40:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.7,11.2,3,,高橋
2026-03-11T10:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,9.6,12.4,4,,佐藤
2026-03-15T10:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,7.8,10.1,4,,高橋
2026-03-20T13:10:00.000Z,白浜工場,TOSEI HRD-301S,2,0,9.6,12.4,5,,佐藤
2026-03-23T08:00:00.000Z,白浜工場,TOSEI HRD-301S,2,0,7.8,10,3,,高橋
2026-03-04T12:20:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.2,8,3,,鈴木
2026-03-07T11:00:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.1,7.9,3,,鈴木
2026-03-11T08:20:00.000Z,白浜工場,TOSEI HRD-301S,3,0,8.1,10.5,3,,鈴木
2026-03-15T09:40:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.4,8.3,3,,佐藤
2026-03-20T11:10:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.1,9.2,3,,鈴木
2026-03-23T09:10:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.8,8.8,3,,山本
2026-03-04T15:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.8,6.2,3,,高橋
2026-03-07T11:10:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.1,5.3,3,,鈴木
2026-03-12T08:20:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.6,5.9,3,,鈴木
2026-03-16T11:40:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.9,6.4,3,,鈴木
2026-03-19T08:50:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.1,5.3,3,,山本
2026-03-23T11:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,5.2,6.7,3,,高橋
2026-03-04T11:50:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.2,5.5,2,,鈴木
2026-03-07T12:10:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.7,4.8,3,,佐藤
2026-03-12T15:30:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.6,4.7,2,,高橋
2026-03-15T13:00:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.6,5.9,2,,田中
2026-03-20T10:30:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.9,5,3,,佐藤
2026-03-24T13:50:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.1,5.3,2,,佐藤
2026-03-03T16:30:00.000Z,神戸工場,TOSEI HRD-301S,1,166,9.5,12.3,5,7.4,佐藤
2026-03-07T13:40:00.000Z,神戸工場,TOSEI HRD-301S,1,0,10.9,14.1,4,,高橋
2026-03-11T12:20:00.000Z,神戸工場,TOSEI HRD-301S,1,0,8.5,11,4,,山本
2026-03-16T14:20:00.000Z,神戸工場,TOSEI HRD-301S,1,132,8.8,11.3,4,8.5,鈴木
2026-03-19T10:00:00.000Z,神戸工場,TOSEI HRD-301S,1,0,9,11.6,4,,鈴木
2026-03-24T08:20:00.000Z,神戸工場,TOSEI HRD-301S,1,0,9.5,12.3,4,,山本
2026-03-03T09:50:00.000Z,神戸工場,TOSEI HRD-301S,2,0,7.9,10.2,4,,鈴木
2026-03-08T08:00:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.2,10.6,4,,鈴木
2026-03-12T14:50:00.000Z,神戸工場,TOSEI HRD-301S,2,0,7.4,9.6,4,,鈴木
2026-03-15T14:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.7,11.2,4,,山本
2026-03-20T16:10:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.1,11.7,5,,田中
2026-03-23T10:10:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.5,10.9,4,,高橋
2026-03-04T12:40:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.7,8.6,4,,高橋
2026-03-08T10:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.2,8,3,,高橋
2026-03-12T14:30:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.3,9.4,3,,高橋
2026-03-15T08:00:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.3,9.4,3,,佐藤
2026-03-20T10:30:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.6,9.8,3,,鈴木
2026-03-23T14:40:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.8,8.8,3,,佐藤
2026-03-04T13:00:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.3,8.2,3,,田中
2026-03-08T08:10:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,4.8,6.2,2,,田中
2026-03-11T10:00:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.2,6.7,2,,佐藤
2026-03-16T08:00:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.2,6.7,2,,山本
2026-03-20T11:40:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.7,7.4,3,,高橋
2026-03-23T16:50:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.3,8.1,3,,田中
2026-03-03T16:00:00.000Z,青山特殊工場,TOSEI TR-228F,1,69,8.7,11.2,2,16.2,田中
2026-03-07T14:00:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,7.4,9.6,2,,佐藤
2026-03-11T15:30:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.5,10.9,2,,鈴木
2026-03-15T16:20:00.000Z,青山特殊工場,TOSEI TR-228F,1,59,8.8,11.4,2,19.3,鈴木
2026-03-19T16:10:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,7.8,10.1,2,,高橋
2026-03-23T16:30:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.5,10.9,2,,佐藤
2026-03-04T16:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.5,7.1,2,,佐藤
2026-03-07T16:50:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,4.3,5.6,2,,高橋
2026-03-12T13:30:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5,6.5,2,,山本
2026-03-16T08:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,4.4,5.7,1,,田中
2026-03-20T13:10:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.1,6.6,2,,佐藤
2026-03-23T12:20:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,4.3,5.6,2,,田中
2026-04-04T14:50:00.000Z,亀山工場,TOSEI HRD-301S,1,246,13.3,17.1,5,6.9,佐藤
2026-04-08T16:30:00.000Z,亀山工場,TOSEI HRD-301S,1,0,11.3,14.6,4,,田中
2026-04-11T10:30:00.000Z,亀山工場,TOSEI HRD-301S,1,0,11.4,14.7,4,,佐藤
2026-04-15T12:40:00.000Z,亀山工場,TOSEI HRD-301S,1,208,13.2,17,4,8.1,高橋
2026-04-19T09:00:00.000Z,亀山工場,TOSEI HRD-301S,1,0,10.2,13.1,5,,佐藤
2026-04-23T08:30:00.000Z,亀山工場,TOSEI HRD-301S,1,0,10.2,13.2,5,,高橋
2026-04-03T13:10:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.9,11.5,3,,田中
2026-04-08T15:20:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.5,11,3,,山本
2026-04-12T09:10:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.8,11.3,3,,鈴木
2026-04-16T13:10:00.000Z,亀山工場,TOSEI HRD-301S,2,0,9.9,12.7,3,,高橋
2026-04-19T13:20:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.7,11.2,4,,佐藤
2026-04-23T10:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,9.1,11.7,4,,高橋
2026-04-04T12:40:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.8,6.2,4,,鈴木
2026-04-07T14:10:00.000Z,亀山工場,TOSEI HRD-301S,3,0,5.3,6.9,3,,高橋
2026-04-11T12:30:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.4,5.7,3,,鈴木
2026-04-15T09:00:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.4,5.7,4,,高橋
2026-04-19T11:50:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.5,5.8,4,,鈴木
2026-04-24T08:20:00.000Z,亀山工場,TOSEI HRD-301S,3,0,5.6,7.3,3,,佐藤
2026-04-04T12:00:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,7,9.1,2,,高橋
2026-04-07T15:30:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.1,7.9,3,,鈴木
2026-04-12T14:40:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,7,9,3,,山本
2026-04-15T15:40:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.9,7.6,3,,山本
2026-04-20T12:20:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.6,7.2,3,,田中
2026-04-24T14:10:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.1,7.9,3,,佐藤
2026-04-04T16:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.3,6.9,3,,佐藤
2026-04-08T10:20:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5,6.5,2,,鈴木
2026-04-12T14:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.6,7.2,3,,鈴木
2026-04-16T14:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.5,7.1,2,,山本
2026-04-20T13:20:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.7,7.4,2,,田中
2026-04-23T09:40:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.1,6.6,3,,山本
2026-04-04T12:00:00.000Z,亀山工場,QDF-151R,1,0,2.8,3.7,2,,佐藤
2026-04-07T11:40:00.000Z,亀山工場,QDF-151R,1,0,2.5,3.3,2,,田中
2026-04-12T15:30:00.000Z,亀山工場,QDF-151R,1,0,2.3,3,1,,鈴木
2026-04-15T15:30:00.000Z,亀山工場,QDF-151R,1,0,2.3,3,1,,鈴木
2026-04-20T14:10:00.000Z,亀山工場,QDF-151R,1,0,2.8,3.6,1,,田中
2026-04-23T09:00:00.000Z,亀山工場,QDF-151R,1,0,2.4,3.2,1,,山本
2026-04-04T16:00:00.000Z,白浜工場,TOSEI HRD-301S,1,216,10.7,13.8,4,6.3,鈴木
2026-04-07T16:50:00.000Z,白浜工場,TOSEI HRD-301S,1,0,8.6,11.1,3,,田中
2026-04-11T15:10:00.000Z,白浜工場,TOSEI HRD-301S,1,0,8.1,10.5,4,,佐藤
2026-04-16T10:10:00.000Z,白浜工場,TOSEI HRD-301S,1,173,10.2,13.1,5,7.5,鈴木
2026-04-19T13:10:00.000Z,白浜工場,TOSEI HRD-301S,1,0,8.8,11.3,3,,佐藤
2026-04-23T10:30:00.000Z,白浜工場,TOSEI HRD-301S,1,0,10.6,13.7,4,,山本
2026-04-03T08:20:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.6,11.1,4,,高橋
2026-04-07T16:00:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.8,11.4,4,,田中
2026-04-12T16:20:00.000Z,白浜工場,TOSEI HRD-301S,2,0,9.9,12.8,4,,田中
2026-04-16T15:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,9.8,12.6,4,,高橋
2026-04-19T15:20:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.7,11.2,3,,田中
2026-04-23T14:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.7,11.2,5,,佐藤
2026-04-03T10:20:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.6,9.8,4,,鈴木
2026-04-08T11:50:00.000Z,白浜工場,TOSEI HRD-301S,3,0,8,10.3,3,,高橋
2026-04-11T12:30:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.2,9.3,4,,佐藤
2026-04-15T14:40:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7,9,4,,田中
2026-04-20T16:30:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.6,9.8,4,,鈴木
2026-04-23T13:00:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.9,10.2,4,,山本
2026-04-03T15:20:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.5,5.8,3,,鈴木
2026-04-08T08:30:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.8,6.2,2,,高橋
2026-04-12T15:10:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4.2,5.5,3,,鈴木
